data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
Primary Care,1304973484,LI - Yellowstone County,Low Income Population HPSA,Montana,"Yellowstone County, MT",8.43,14,Designated,Partially Rural,04/18/2018,04/18/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Yellowstone County,Yellowstone,Single County,30111,Partially Rural,,,,,
Primary Care,1309322020,LI - Carbon County,Low Income Population HPSA,Montana,"Carbon County, MT",0.85,15,Designated,Partially Rural,05/04/2018,05/04/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Carbon County,Carbon,Single County,30009,Partially Rural,,,,,
Primary Care,1301835739,LI - Dawson County,Low Income Population HPSA,Montana,"Dawson County, MT",0.93,16,Designated,Rural,05/04/2018,05/04/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Dawson County,Dawson,Single County,30021,Rural,,,,,
Primary Care,1307475098,Jefferson County,Geographic HPSA,Montana,"Jefferson County, MT",1.91,11,Designated,Rural,05/04/2018,05/04/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Jefferson County,Jefferson,Single County,30043,Rural,,,,,
Primary Care,1303248414,LI-Missoula County,Low Income Population HPSA,Montana,"Missoula County, MT",8.81,14,Designated,Partially Rural,05/04/2018,05/04/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Missoula County,Missoula,Single County,30063,Partially Rural,,,,,
Primary Care,1301412994,LI - Gallatin County,Low Income Population HPSA,Montana,"Gallatin County, MT",6.91,16,Designated,Rural,06/28/2018,06/28/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Gallatin County,Gallatin,Single County,30031,Rural,,,,,
