data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
Primary Care,1201330407,LI-Sheridan County,Low Income Population HPSA,Kansas,"Sheridan County, KS",0.3,8,Designated,Rural,09/14/2012,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Sheridan County,Sheridan,Single County,20179,Rural,,,,,
Primary Care,1209764599,LI-Cherokee,Low Income Population HPSA,Kansas,"Cherokee County, KS",2.5,17,Designated,Rural,09/06/2006,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Cherokee County,Cherokee,Single County,20021,Rural,,,,,
Primary Care,1207498090,LI-Cloud County,Low Income Population HPSA,Kansas,"Cloud County, KS",0.218,9,Designated,Rural,03/22/2001,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Cloud County,Cloud,Single County,20029,Rural,,,,,
Primary Care,1209694102,LI-Decatur County,Low Income Population HPSA,Kansas,"Decatur County, KS",0.21,13,Designated,Rural,04/23/2012,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Decatur County,Decatur,Single County,20039,Rural,,,,,
Primary Care,1205622232,LI-Doniphan County,Low Income Population HPSA,Kansas,"Doniphan County, KS",0.76,13,Designated,Partially Rural,04/17/2007,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Doniphan County,Doniphan,Single County,20043,Partially Rural,,,,,
Primary Care,1202862343,LI-Osborne County,Low Income Population HPSA,Kansas,"Osborne County, KS",0.43,11,Designated,Rural,12/04/2012,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Osborne County,Osborne,Single County,20141,Rural,,,,,
Primary Care,1208055762,LI-Pawnee County,Low Income Population HPSA,Kansas,"Pawnee County, KS",0.36,14,Designated,Rural,11/22/2011,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Pawnee County,Pawnee,Single County,20145,Rural,,,,,
Primary Care,1207609204,LI-Pratt County,Low Income Population HPSA,Kansas,"Pratt County, KS",0.76,15,Designated,Rural,05/13/2002,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Pratt County,Pratt,Single County,20151,Rural,,,,,
Primary Care,1208678005,CF-Topeka,Correctional Facility,Kansas,"Shawnee County, KS",0.22,3,Designated,Non-Rural,11/08/2017,11/08/2017
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CF-Topeka,815 SE Rice Rd,Topeka,KS,66607-2354,Shawnee,Non-Rural,,,,
Primary Care,1202951402,LI-Crawford County,Low Income Population HPSA,Kansas,"Crawford County, KS",1.66,13,Designated,Rural,03/27/2001,08/26/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Crawford County,Crawford,Single County,20037,Rural,,,,,
Primary Care,1207838251,LI-Allen County,Low Income Population HPSA,Kansas,"Allen County, KS",0.58,12,Designated,Rural,05/14/2007,08/26/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Allen County,Allen,Single County,20001,Rural,,,,,
Primary Care,1201990395,LI-Marshall County,Low Income Population HPSA,Kansas,"Marshall County, KS",0.49,14,Designated,Rural,11/05/2008,03/14/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Marshall County,Marshall,Single County,20117,Rural,,,,,
Primary Care,1201713092,Low Income - Russell County,Low Income Population HPSA,Kansas,"Russell County, KS",0.44,15,Designated,Rural,02/13/2002,10/24/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Russell County,Russell,Single County,20167,Rural,,,,,
Primary Care,1201170590,LI-Scott County,Low Income Population HPSA,Kansas,"Scott County, KS",0.2,12,Designated,Rural,12/01/2016,12/01/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Scott County,Scott,Single County,20171,Rural,,,,,
Primary Care,1209977050,LI-Reno County,Low Income Population HPSA,Kansas,"Reno County, KS",2.53,10,Designated,Rural,11/16/1994,02/02/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Reno County,Reno,Single County,20155,Rural,,,,,
Primary Care,1209197285,LI - Riley County,Low Income Population HPSA,Kansas,"Riley County, KS",2.97,13,Designated,Partially Rural,02/06/2003,02/13/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Riley County,Riley,Single County,20161,Partially Rural,,,,,
Primary Care,1202881545,LI - Lyon County,Low Income Population HPSA,Kansas,"Lyon County, KS",4.59,18,Designated,Rural,01/31/1995,02/13/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Lyon County,Lyon,Single County,20111,Rural,,,,,
Primary Care,1208781774,LI-Douglas County,Low Income Population HPSA,Kansas,"Douglas County, KS",8.51,14,Designated,Partially Rural,02/22/1995,05/03/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Douglas County,Douglas,Single County,20045,Partially Rural,,,,,
Primary Care,1203443252,LI-Seward County,Low Income Population HPSA,Kansas,"Seward County, KS",0.83,12,Designated,Rural,12/21/2007,02/09/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Seward County,Seward,Single County,20175,Rural,,,,,
Primary Care,1205214665,LI-Greenwood County,Low Income Population HPSA,Kansas,"Greenwood County, KS",0.86,15,Designated,Rural,12/12/2006,03/20/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Greenwood County,Greenwood,Single County,20073,Rural,,,,,
Primary Care,1207736646,LI-Wilson County,Low Income Population HPSA,Kansas,"Wilson County, KS",0.82,14,Designated,Rural,04/13/2017,04/13/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Wilson County,Wilson,Single County,20205,Rural,,,,,
Primary Care,1205514510,LI-Barber County,Low Income Population HPSA,Kansas,"Barber County, KS",0.39,15,Designated,Rural,08/12/2013,10/20/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Barber County,Barber,Single County,20007,Rural,,,,,
Primary Care,1203828581,Hodgeman,Geographic HPSA,Kansas,"Hodgeman County, KS",0.51,12,Designated,Rural,12/27/2017,12/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Hodgeman County,Hodgeman,Single County,20083,Rural,,,,,
Primary Care,1207899025,LI-Kingman,Low Income Population HPSA,Kansas,"Kingman County, KS",0.15,9,Designated,Partially Rural,12/27/2017,12/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Kingman County,Kingman,Single County,20095,Partially Rural,,,,,
Primary Care,1202969448,LI-Kiowa,Low Income Population HPSA,Kansas,"Kiowa County, KS",0.05,10,Designated,Rural,12/27/2017,12/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Kiowa County,Kiowa,Single County,20097,Rural,,,,,
Primary Care,1206186124,Osage County,Geographic HPSA,Kansas,"Osage County, KS",1.66,13,Designated,Partially Rural,10/18/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Osage County,Osage,Single County,20139,Partially Rural,,,,,
Primary Care,1209285520,Low Income - Washington County,Low Income Population HPSA,Kansas,"Washington County, KS",0.01,7,Designated,Rural,05/14/2007,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Washington County,Washington,Single County,20201,Rural,,,,,
Primary Care,1204976910,Chase County,Geographic HPSA,Kansas,"Chase County, KS",0.75,14,Designated,Rural,05/30/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Chase County,Chase,Single County,20017,Rural,,,,,
Primary Care,1209198265,Low Income - Morton County,Low Income Population HPSA,Kansas,"Morton County, KS",0.06,10,Designated,Rural,09/10/2001,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Morton County,Morton,Single County,20129,Rural,,,,,
Primary Care,1201852209,Jewell County,Geographic HPSA,Kansas,"Jewell County, KS",0.8,13,Designated,Rural,03/22/1993,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Jewell County,Jewell,Single County,20089,Rural,,,,,
Primary Care,1208778805,LI-Finney County,Low Income Population HPSA,Kansas,"Finney County, KS",2.55,15,Designated,Rural,02/05/2001,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Finney County,Finney,Single County,20055,Rural,,,,,
Primary Care,1204255255,Stafford County,Geographic HPSA,Kansas,"Stafford County, KS",0.58,11,Designated,Rural,09/13/2011,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Stafford County,Stafford,Single County,20185,Rural,,,,,
Primary Care,1205393331,Low Income - Rush County,Low Income Population HPSA,Kansas,"Rush County, KS",0.34,9,Designated,Rural,03/21/2001,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Rush County,Rush,Single County,20165,Rural,,,,,
Primary Care,1201034705,LI-Norton County,Low Income Population HPSA,Kansas,"Norton County, KS",0.19,14,Designated,Rural,08/27/2002,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Norton County,Norton,Single County,20137,Rural,,,,,
Primary Care,1204445546,Phillips County,Geographic HPSA,Kansas,"Phillips County, KS",0.8,11,Designated,Rural,01/08/1993,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Phillips County,Phillips,Single County,20147,Rural,,,,,
Primary Care,1202242229,LI-Graham County,Low Income Population HPSA,Kansas,"Graham County, KS",0.02,8,Designated,Rural,09/11/2001,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Graham County,Graham,Single County,20065,Rural,,,,,
Primary Care,1202628501,Low Income - Nemaha County,Low Income Population HPSA,Kansas,"Nemaha County, KS",0.47,13,Designated,Rural,07/29/2002,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Nemaha County,Nemaha,Single County,20131,Rural,,,,,
Primary Care,1205451265,Haskell County,Geographic HPSA,Kansas,"Haskell County, KS",0.14,6,Designated,Rural,06/14/2000,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Haskell County,Haskell,Single County,20081,Rural,,,,,
Primary Care,1209407935,LI-Barton County,Low Income Population HPSA,Kansas,"Barton County, KS",1.16,12,Designated,Rural,02/20/2001,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Barton County,Barton,Single County,20009,Rural,,,,,
Primary Care,1207273844,Woodson County,Geographic HPSA,Kansas,"Woodson County, KS",0.1,6,Designated,Rural,12/28/2011,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Woodson County,Woodson,Single County,20207,Rural,,,,,
Primary Care,1202993806,Wabaunsee County,Geographic HPSA,Kansas,"Wabaunsee County, KS",1.43,11,Designated,Partially Rural,10/22/2002,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Wabaunsee County,Wabaunsee,Single County,20197,Partially Rural,,,,,
Primary Care,1202580860,Low Income - Geary County,Low Income Population HPSA,Kansas,"Geary County, KS",2.46,13,Designated,Rural,07/12/1996,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Geary County,Geary,Single County,20061,Rural,,,,,
Primary Care,1204886711,Low Income - Franklin County,Low Income Population HPSA,Kansas,"Franklin County, KS",0.08,5,Designated,Rural,02/04/2011,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Franklin County,Franklin,Single County,20059,Rural,,,,,
Primary Care,1209992023,LI-Wyandotte County,Low Income Population HPSA,Kansas,"Wyandotte County, KS",12.61,15,Designated,Non-Rural,12/28/2017,12/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Wyandotte County,Wyandotte,Single County,20209,Non-Rural,,,,,
Primary Care,1209992056,LI-Sherman County,Low Income Population HPSA,Kansas,"Sherman County, KS",0.44,16,Designated,Rural,04/13/2018,04/13/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Sherman County,Sherman,Single County,20181,Rural,,,,,
Primary Care,1203911716,LI-Elk County,Low Income Population HPSA,Kansas,"Elk County, KS",0.22,15,Designated,Rural,04/13/2018,04/13/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Elk County,Elk,Single County,20049,Rural,,,,,
Primary Care,12099920HU,LI-Wichita County,Low Income Population HPSA,Kansas,"Wichita County, KS",0.19,13,Designated,Rural,04/13/2018,04/13/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Wichita County,Wichita,Single County,20203,Rural,,,,,
Primary Care,1209384981,LI-Clark County,Low Income Population HPSA,Kansas,"Clark County, KS",0.125,16,Designated,Rural,04/13/2018,04/13/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Clark County,Clark,Single County,20025,Rural,,,,,
Primary Care,12099920F4,LI-Edwards County,Low Income Population HPSA,Kansas,"Edwards County, KS",0.2275,16,Designated,Rural,04/13/2018,04/13/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Edwards County,Edwards,Single County,20047,Rural,,,,,
Primary Care,1209992037,LI-Gove County,Low Income Population HPSA,Kansas,"Gove County, KS",0.22,13,Designated,Rural,04/13/2018,04/13/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Gove County,Gove,Single County,20063,Rural,,,,,
Primary Care,1209992057,LI-Ness County,Low Income Population HPSA,Kansas,"Ness County, KS",0.1,11,Designated,Rural,04/13/2018,04/13/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Ness County,Ness,Single County,20135,Rural,,,,,
Primary Care,1209992069,LI-Stanton County,Low Income Population HPSA,Kansas,"Stanton County, KS",0.11,11,Designated,Rural,04/13/2018,04/13/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Stanton County,Stanton,Single County,20187,Rural,,,,,
Primary Care,1206514038,Chautauqua County,Geographic HPSA,Kansas,"Chautauqua County, KS",0.44,14,Designated,Rural,12/05/1991,04/13/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Chautauqua County,Chautauqua,Single County,20019,Rural,,,,,
Primary Care,1201266563,Wallace County,Geographic HPSA,Kansas,"Wallace County, KS",0.13,11,Designated,Rural,11/19/2013,07/18/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Wallace County,Wallace,Single County,20199,Rural,,,,,
Primary Care,1204863435,LI-Greeley County,Low Income Population HPSA,Kansas,"Greeley County, KS",0.08,13,Designated,Rural,12/14/2011,07/18/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Greeley County,Greeley,Single County,20071,Rural,,,,,
Primary Care,1209430893,LI-Montgomery County,Low Income Population HPSA,Kansas,"Montgomery County, KS",3.15,15,Designated,Rural,10/08/2009,07/18/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Montgomery County,Montgomery,Single County,20125,Rural,,,,,
Primary Care,1202585694,Stevens County,Geographic HPSA,Kansas,"Stevens County, KS",0.41,9,Designated,Rural,08/13/2018,08/13/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Stevens County,Stevens,Single County,20189,Rural,,,,,
Primary Care,1206216308,LI-Meade County,Low Income Population HPSA,Kansas,"Meade County, KS",0.3,15,Designated,Rural,08/16/2013,08/13/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Meade County,Meade,Single County,20119,Rural,,,,,
Primary Care,120115,Marion County,Geographic HPSA,Kansas,"Marion County, KS",1.78,10,Designated,Rural,08/31/2018,08/31/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Marion County,Marion,Single County,20115,Rural,,,,,
Primary Care,1206453897,LI-Shawnee County,Low Income Population HPSA,Kansas,"Shawnee County, KS",8.53,13,Designated,Non-Rural,09/07/2018,09/07/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Shawnee County,Shawnee,Single County,20177,Non-Rural,,,,,
Primary Care,1205667941,LI-Brown County,Low Income Population HPSA,Kansas,"Brown County, KS",0.23,9,Designated,Rural,12/26/2018,12/26/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Brown County,Brown,Single County,20013,Rural,,,,,
Primary Care,1205013008,LI-Sedgwick County,Low Income Population HPSA,Kansas,"Sedgwick County, KS",33.5573,15,Designated,Non-Rural,12/26/2018,12/26/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Sedgwick County,Sedgwick,Single County,20173,Non-Rural,,,,,
Primary Care,1205800950,Neosho County,Geographic HPSA,Kansas,"Neosho County, KS",1.99,15,Designated,Rural,12/10/2018,12/10/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Neosho County,Neosho,Single County,20133,Rural,,,,,
Primary Care,1205662125,LI-Labette County,Low Income Population HPSA,Kansas,"Labette County, KS",1.24,15,Designated,Rural,11/15/2018,11/15/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Labette County,Labette,Single County,20099,Rural,,,,,
Primary Care,1209277935,CF-Hutchinson,Correctional Facility,Kansas,"Reno County, KS",0.85,6,Designated,Rural,12/28/2015,12/26/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CF-Hutchinson,500 Reformatory St,Hutchinson,KS,67501-3081,Reno,Rural,,,,
Primary Care,1209383262,LI-Republic County,Low Income Population HPSA,Kansas,"Republic County, KS",0.43,19,Designated,Rural,07/06/2010,11/15/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Republic County,Republic,Single County,20157,Rural,,,,,
