data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Nevada,Clark County,43.02,Census Tract,32003004302,Non-Rural,,,,,
,Nevada,Clark County,44.01,Census Tract,32003004401,Non-Rural,,,,,
,Nevada,Clark County,44.02,Census Tract,32003004402,Non-Rural,,,,,
,Nevada,Clark County,45,Census Tract,32003004500,Non-Rural,,,,,
,Nevada,Clark County,46.01,Census Tract,32003004601,Non-Rural,,,,,
,Nevada,Clark County,46.02,Census Tract,32003004602,Non-Rural,,,,,
,Nevada,Clark County,47.03,Census Tract,32003004703,Non-Rural,,,,,
,Nevada,Clark County,47.07,Census Tract,32003004707,Non-Rural,,,,,
,Nevada,Clark County,47.09,Census Tract,32003004709,Non-Rural,,,,,
,Nevada,Clark County,47.10,Census Tract,32003004710,Non-Rural,,,,,
,Nevada,Clark County,47.12,Census Tract,32003004712,Non-Rural,,,,,
,Nevada,Clark County,47.13,Census Tract,32003004713,Non-Rural,,,,,
,Nevada,Clark County,47.14,Census Tract,32003004714,Non-Rural,,,,,
,Nevada,Clark County,47.15,Census Tract,32003004715,Non-Rural,,,,,
,Nevada,Clark County,47.16,Census Tract,32003004716,Non-Rural,,,,,
,Nevada,Clark County,47.17,Census Tract,32003004717,Non-Rural,,,,,
,Nevada,Clark County,49.07,Census Tract,32003004907,Non-Rural,,,,,
,Nevada,Clark County,49.14,Census Tract,32003004914,Non-Rural,,,,,
,Nevada,Clark County,49.15,Census Tract,32003004915,Non-Rural,,,,,
,Nevada,Clark County,49.16,Census Tract,32003004916,Non-Rural,,,,,
,Nevada,Clark County,49.17,Census Tract,32003004917,Non-Rural,,,,,
,Nevada,Clark County,49.18,Census Tract,32003004918,Non-Rural,,,,,
,Nevada,Clark County,49.19,Census Tract,32003004919,Non-Rural,,,,,
,Nevada,Clark County,49.20,Census Tract,32003004920,Non-Rural,,,,,
,Nevada,Clark County,49.21,Census Tract,32003004921,Non-Rural,,,,,
,Nevada,Clark County,5.10,Census Tract,32003000510,Non-Rural,,,,,
,Nevada,Clark County,5.13,Census Tract,32003000513,Non-Rural,,,,,
,Nevada,Clark County,5.14,Census Tract,32003000514,Non-Rural,,,,,
,Nevada,Clark County,5.15,Census Tract,32003000515,Non-Rural,,,,,
,Nevada,Clark County,5.16,Census Tract,32003000516,Non-Rural,,,,,
,Nevada,Clark County,5.17,Census Tract,32003000517,Non-Rural,,,,,
,Nevada,Clark County,5.18,Census Tract,32003000518,Non-Rural,,,,,
,Nevada,Clark County,5.19,Census Tract,32003000519,Non-Rural,,,,,
,Nevada,Clark County,5.20,Census Tract,32003000520,Non-Rural,,,,,
,Nevada,Clark County,5.21,Census Tract,32003000521,Non-Rural,,,,,
,Nevada,Clark County,5.22,Census Tract,32003000522,Non-Rural,,,,,
,Nevada,Clark County,5.23,Census Tract,32003000523,Non-Rural,,,,,
,Nevada,Clark County,5.24,Census Tract,32003000524,Non-Rural,,,,,
,Nevada,Clark County,5.25,Census Tract,32003000525,Non-Rural,,,,,
,Nevada,Clark County,5.26,Census Tract,32003000526,Non-Rural,,,,,
,Nevada,Clark County,5.27,Census Tract,32003000527,Non-Rural,,,,,
,Nevada,Clark County,5.28,Census Tract,32003000528,Non-Rural,,,,,
,Nevada,Clark County,6,Census Tract,32003000600,Non-Rural,,,,,
,Nevada,Clark County,60.01,Census Tract,32003006001,Non-Rural,,,,,
,Nevada,Clark County,61.03,Census Tract,32003006103,Non-Rural,,,,,
,Nevada,Clark County,62.01,Census Tract,32003006201,Non-Rural,,,,,
,Nevada,Clark County,62.02,Census Tract,32003006202,Non-Rural,,,,,
,Nevada,Clark County,62.03,Census Tract,32003006203,Non-Rural,,,,,
,Nevada,Clark County,62.04,Census Tract,32003006204,Non-Rural,,,,,
,Nevada,Clark County,7,Census Tract,32003000700,Non-Rural,,,,,
,Nevada,Clark County,71,Census Tract,32003007100,Non-Rural,,,,,
,Nevada,Clark County,72,Census Tract,32003007200,Non-Rural,,,,,
,Nevada,Clark County,78,Census Tract,32003007800,Non-Rural,,,,,
,Nevada,Clark County,8,Census Tract,32003000800,Non-Rural,,,,,
,Nevada,Clark County,9,Census Tract,32003000900,Non-Rural,,,,,
Primary Care,1321074387,Esmeralda County,Geographic HPSA,Nevada,"Esmeralda County, NV",0.29,11,Designated,Rural,04/27/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Esmeralda County,Esmeralda,Single County,32009,Rural,,,,,
Primary Care,1327092804,Lincoln County,Geographic HPSA,Nevada,"Lincoln County, NV",0.98,16,Designated,Rural,11/08/2001,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Lincoln County,Lincoln,Single County,32017,Rural,,,,,
Primary Care,1324486373,Northern Clark Service Area,Geographic HPSA,Nevada,"Clark County, NV",1.15,14,Designated,Partially Rural,05/30/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Clark County,56.12,Census Tract,32003005612,Non-Rural,,,,,
,Nevada,Clark County,56.13,Census Tract,32003005613,Rural,,,,,
,Nevada,Clark County,59.02,Census Tract,32003005902,Rural,,,,,
,Nevada,Clark County,76,Census Tract,32003007600,Rural,,,,,
Primary Care,1329128137,Eureka County,Geographic HPSA,Nevada,"Eureka County, NV",0.5,12,Designated,Rural,03/01/1982,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Eureka County,Eureka,Single County,32011,Rural,,,,,
Primary Care,1325520365,Eastern Elko Service Area,Geographic HPSA,Nevada,"Elko County, NV",2.28,18,Designated,Rural,04/27/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Elko County,Jackpot CCD,County Subdivision,3200794476,Rural,,,,,
,Nevada,Elko County,Montello CCD,County Subdivision,3200794602,Rural,,,,,
,Nevada,Elko County,Wells CCD,County Subdivision,3200794882,Rural,,,,,
,Nevada,Elko County,West Wendover CCD,County Subdivision,3200794896,Rural,,,,,
Primary Care,1321381199,Storey County,Geographic HPSA,Nevada,"Storey County, NV",1.12,14,Designated,Non-Rural,04/27/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Storey County,Storey,Single County,32029,Non-Rural,,,,,
Primary Care,1322524868,Mountain City/Jarbridge Service Area,Geographic HPSA,Nevada,"Elko County, NV",0.46,13,Designated,Rural,03/27/2001,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Elko County,Jarbidge CCD,County Subdivision,3200794490,Rural,,,,,
,Nevada,Elko County,Mountain City CCD,County Subdivision,3200794616,Rural,,,,,
Primary Care,1321075640,CF Ely State Prison,Correctional Facility,Nevada,"White Pine County, NV",1.16,12,Designated,Rural,01/19/2012,08/02/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CF Ely State Prison,4569 N STATE RT 49,Ely,NV,89301,White Pine,Rural,,,,
Primary Care,1328136247,CF Lovelock Correctional Center,Correctional Facility,Nevada,"Pershing County, NV",0.93,15,Designated,Rural,01/19/2012,08/02/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CF Lovelock Correctional Center,1200 Prison Rd,Lovelock,NV,89419-5110,Pershing,Rural,,,,
Primary Care,1329222109,High Desert State Prison,Correctional Facility,Nevada,"Clark County, NV",3.73,15,Designated,Non-Rural,01/04/2012,08/09/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,High Desert State Prison,22010 Cold Creek Roa,Indian Springs,NV,89070-0001,Clark,Non-Rural,,,,
Primary Care,1326000831,Southern Desert Correctional Center,Correctional Facility,Nevada,"Clark County, NV",0.98,12,Designated,Non-Rural,01/19/2012,08/24/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Southern Desert Correctional Center,20825 Cold Creek Roa,Indian Springs,NV,89070-0001,Clark,Non-Rural,,,,
Primary Care,1325017739,Northern Nevada Correctional Facility,Correctional Facility,Nevada,"Carson City, NV",0.85,3,Designated,Non-Rural,05/01/2014,08/09/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Northern Nevada Correctional Facility,1721 Snyder Ave,Carson City,NV,89701-7812,Carson City,Non-Rural,,,,
Primary Care,1323971471,Florence McClure Correctional Center,Correctional Facility,Nevada,"Clark County, NV",0.94,6,Designated,Non-Rural,01/19/2012,08/24/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Florence McClure Correctional Center,4370 Smiley Rd,Las Vegas,NV,89115-1808,Clark,Non-Rural,,,,
Primary Care,1321059002,LI-White Pine,Low Income Population HPSA,Nevada,"White Pine County, NV",0.0495,9,Designated,Rural,11/15/2018,11/15/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,White Pine County,White Pine,Single County,32033,Rural,,,,,
