data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
Primary Care,1555881027,Fox Lake Correctional Institution,Correctional Facility,Wisconsin,"Dodge County, WI",0.31,3,Designated,Rural,06/11/1996,08/09/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Fox Lake Correctional Institution,W10237 Lake Emily Rd,Fox Lake,WI,53933,Dodge,Rural,,,,
Primary Care,1559788807,Waupun Correctional Institution,Correctional Facility,Wisconsin,"Dodge County, WI",0.37,3,Designated,Rural,06/11/1996,08/09/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Waupun Correctional Institution,200 S Madison St,Waupun,WI,53963-2000,Dodge,Rural,,,,
Primary Care,1556151158,Baldwin/Knapp,Geographic HPSA,Wisconsin,"Dunn County, WI | St. Croix County, WI",4.35,10,Designated,Partially Rural,12/01/2017,12/01/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,St. Croix County,Baldwin town,County Subdivision,5510904425,Rural,,,,,
,Wisconsin,St. Croix County,Baldwin village,County Subdivision,5510904400,Rural,,,,,
,Wisconsin,Dunn County,Boyceville village,County Subdivision,5503309050,Rural,,,,,
,Wisconsin,St. Croix County,Cady town,County Subdivision,5510911775,Rural,,,,,
,Wisconsin,St. Croix County,Cylon town,County Subdivision,5510918300,Non-Rural,,,,,
,Wisconsin,St. Croix County,Deer Park village,County Subdivision,5510919325,Non-Rural,,,,,
,Wisconsin,Dunn County,Downing village,County Subdivision,5503320675,Rural,,,,,
,Wisconsin,St. Croix County,Eau Galle town,County Subdivision,5510922400,Rural,,,,,
,Wisconsin,St. Croix County,Emerald town,County Subdivision,5510923925,Rural,,,,,
,Wisconsin,St. Croix County,Erin Prairie town,County Subdivision,5510924275,Partially Rural,,,,,
,Wisconsin,St. Croix County,Forest town,County Subdivision,5510926525,Partially Rural,,,,,
,Wisconsin,St. Croix County,Glenwood City city,County Subdivision,5510929625,Rural,,,,,
,Wisconsin,St. Croix County,Glenwood town,County Subdivision,5510929600,Rural,,,,,
,Wisconsin,St. Croix County,Hammond town,County Subdivision,5510932350,Partially Rural,,,,,
,Wisconsin,St. Croix County,Hammond village,County Subdivision,5510932325,Non-Rural,,,,,
,Wisconsin,Dunn County,Hay River town,County Subdivision,5503333400,Rural,,,,,
,Wisconsin,St. Croix County,Kinnickinnic town,County Subdivision,5510939825,Partially Rural,,,,,
,Wisconsin,Dunn County,Knapp village,County Subdivision,5503339975,Rural,,,,,
,Wisconsin,Dunn County,Lucas town,County Subdivision,5503346175,Rural,,,,,
,Wisconsin,Dunn County,New Haven town,County Subdivision,5503356775,Rural,,,,,
,Wisconsin,St. Croix County,Pleasant Valley town,County Subdivision,5510963425,Non-Rural,,,,,
,Wisconsin,St. Croix County,Roberts village,County Subdivision,5510968475,Non-Rural,,,,,
,Wisconsin,St. Croix County,Rush River town,County Subdivision,5510970200,Partially Rural,,,,,
,Wisconsin,Dunn County,Sheridan town,County Subdivision,5503373300,Rural,,,,,
,Wisconsin,Dunn County,Sherman town,County Subdivision,5503373375,Rural,,,,,
,Wisconsin,St. Croix County,Spring Valley village,County Subdivision,5510976300,Rural,,,,,
,Wisconsin,St. Croix County,Springfield town,County Subdivision,5510975950,Rural,,,,,
,Wisconsin,Dunn County,Stanton town,County Subdivision,5503376650,Rural,,,,,
,Wisconsin,Dunn County,Tiffany town,County Subdivision,5503379775,Rural,,,,,
,Wisconsin,St. Croix County,Warren town,County Subdivision,5510983400,Non-Rural,,,,,
,Wisconsin,Dunn County,Wheeler village,County Subdivision,5503386575,Rural,,,,,
,Wisconsin,St. Croix County,Wilson village,County Subdivision,5510987475,Rural,,,,,
,Wisconsin,St. Croix County,Woodville village,County Subdivision,5510989025,Rural,,,,,
Primary Care,1555126758,LI-Beaver Dam SA,Low Income Population HPSA,Wisconsin,"Columbia County, WI | Dodge County, WI",1.93,13,Designated,Rural,09/20/2017,09/20/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Dodge County,9603,Census Tract,55027960300,Rural,,,,,
,Wisconsin,Dodge County,9604,Census Tract,55027960400,Rural,,,,,
,Wisconsin,Dodge County,9605,Census Tract,55027960500,Rural,,,,,
,Wisconsin,Dodge County,9606,Census Tract,55027960600,Rural,,,,,
,Wisconsin,Dodge County,9607,Census Tract,55027960700,Rural,,,,,
,Wisconsin,Dodge County,9608,Census Tract,55027960800,Rural,,,,,
,Wisconsin,Dodge County,9609,Census Tract,55027960900,Rural,,,,,
,Wisconsin,Dodge County,9610,Census Tract,55027961000,Rural,,,,,
,Wisconsin,Dodge County,9611,Census Tract,55027961100,Rural,,,,,
,Wisconsin,Dodge County,9616,Census Tract,55027961600,Rural,,,,,
,Wisconsin,Columbia County,9701,Census Tract,55021970100,Rural,,,,,
Primary Care,1556960420,LI-Rock County,Low Income Population HPSA,Wisconsin,"Rock County, WI",3.1646,10,Designated,Partially Rural,10/26/2017,10/26/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Rock County,Rock,Single County,55105,Partially Rural,,,,,
Primary Care,1552460224,LI-Walworth County,Low Income Population HPSA,Wisconsin,"Walworth County, WI",6.12,12,Designated,Rural,12/22/2017,12/22/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Walworth County,Walworth,Single County,55127,Rural,,,,,
Primary Care,1557045188,LI-Jefferson SA,Low Income Population HPSA,Wisconsin,"Dodge County, WI | Jefferson County, WI",4.0879,11,Designated,Rural,12/22/2017,12/22/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Jefferson County,1001,Census Tract,55055100100,Rural,,,,,
,Wisconsin,Jefferson County,1002,Census Tract,55055100200,Rural,,,,,
,Wisconsin,Jefferson County,1003,Census Tract,55055100300,Rural,,,,,
,Wisconsin,Jefferson County,1007,Census Tract,55055100700,Rural,,,,,
,Wisconsin,Jefferson County,1009,Census Tract,55055100900,Rural,,,,,
,Wisconsin,Jefferson County,1010,Census Tract,55055101000,Rural,,,,,
,Wisconsin,Jefferson County,1011,Census Tract,55055101100,Rural,,,,,
,Wisconsin,Jefferson County,1012.01,Census Tract,55055101201,Rural,,,,,
,Wisconsin,Jefferson County,1012.02,Census Tract,55055101202,Rural,,,,,
,Wisconsin,Jefferson County,1013,Census Tract,55055101300,Rural,,,,,
,Wisconsin,Jefferson County,1014,Census Tract,55055101400,Rural,,,,,
,Wisconsin,Jefferson County,1015,Census Tract,55055101500,Rural,,,,,
,Wisconsin,Jefferson County,1016,Census Tract,55055101600,Rural,,,,,
,Wisconsin,Jefferson County,1017.01,Census Tract,55055101701,Rural,,,,,
,Wisconsin,Dodge County,9620,Census Tract,55027962000,Rural,,,,,
Primary Care,1557833628,LI-Athens Stratford SA,Low Income Population HPSA,Wisconsin,"Marathon County, WI",1.57,14,Designated,Partially Rural,11/27/2017,11/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Marathon County,Abbotsford city,County Subdivision,5507300100,Rural,,,,,
,Wisconsin,Marathon County,Athens village,County Subdivision,5507303550,Non-Rural,,,,,
,Wisconsin,Marathon County,Bern town,County Subdivision,5507307000,Non-Rural,,,,,
,Wisconsin,Marathon County,Brighton town,County Subdivision,5507309650,Rural,,,,,
,Wisconsin,Marathon County,Colby city,County Subdivision,5507316150,Rural,,,,,
,Wisconsin,Marathon County,Dorchester village,County Subdivision,5507320450,Rural,,,,,
,Wisconsin,Marathon County,Eau Pleine town,County Subdivision,5507322425,Rural,,,,,
,Wisconsin,Marathon County,Edgar village,County Subdivision,5507322550,Non-Rural,,,,,
,Wisconsin,Marathon County,Fenwood village,County Subdivision,5507325650,Non-Rural,,,,,
,Wisconsin,Marathon County,Frankfort town,County Subdivision,5507327150,Rural,,,,,
,Wisconsin,Marathon County,Halsey town,County Subdivision,5507332150,Non-Rural,,,,,
,Wisconsin,Marathon County,Holton town,County Subdivision,5507335500,Rural,,,,,
,Wisconsin,Marathon County,Hull town,County Subdivision,5507336325,Rural,,,,,
,Wisconsin,Marathon County,Johnson town,County Subdivision,5507338300,Non-Rural,,,,,
,Wisconsin,Marathon County,Marshfield city,County Subdivision,5507349675,Rural,,,,,
,Wisconsin,Marathon County,McMillan town,County Subdivision,5507346975,Rural,,,,,
,Wisconsin,Marathon County,Rietbrock town,County Subdivision,5507367950,Non-Rural,,,,,
,Wisconsin,Marathon County,Spencer town,County Subdivision,5507375425,Rural,,,,,
,Wisconsin,Marathon County,Spencer village,County Subdivision,5507375400,Rural,,,,,
,Wisconsin,Marathon County,Stratford village,County Subdivision,5507377750,Rural,,,,,
,Wisconsin,Marathon County,Unity village,County Subdivision,5507381850,Rural,,,,,
,Wisconsin,Marathon County,Wien town,County Subdivision,5507387025,Non-Rural,,,,,
Primary Care,1551496422,Sister Bay/Washington Island,Geographic HPSA,Wisconsin,"Door County, WI",0.8,13,Designated,Rural,12/01/1980,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Door County,Baileys Harbor town,County Subdivision,5502904325,Rural,,,,,
,Wisconsin,Door County,Ephraim village,County Subdivision,5502924150,Rural,,,,,
,Wisconsin,Door County,Gibraltar town,County Subdivision,5502928950,Rural,,,,,
,Wisconsin,Door County,Liberty Grove town,County Subdivision,5502943925,Rural,,,,,
,Wisconsin,Door County,Sister Bay village,County Subdivision,5502974225,Rural,,,,,
,Wisconsin,Door County,Washington town,County Subdivision,5502983600,Rural,,,,,
Primary Care,1551412032,Low Income - Price/Mellen,Low Income Population HPSA,Wisconsin,"Ashland County, WI | Iron County, WI | Price County, WI",1.09,13,Designated,Rural,03/15/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Ashland County,Agenda town,County Subdivision,5500300550,Rural,,,,,
,Wisconsin,Ashland County,Butternut village,County Subdivision,5500311525,Rural,,,,,
,Wisconsin,Price County,Catawba town,County Subdivision,5509913200,Rural,,,,,
,Wisconsin,Price County,Catawba village,County Subdivision,5509913175,Rural,,,,,
,Wisconsin,Ashland County,Chippewa town,County Subdivision,5500314550,Rural,,,,,
,Wisconsin,Price County,Eisenstein town,County Subdivision,5509922950,Rural,,,,,
,Wisconsin,Price County,Elk town,County Subdivision,5509923200,Rural,,,,,
,Wisconsin,Price County,Emery town,County Subdivision,5509923975,Rural,,,,,
,Wisconsin,Price County,Fifield town,County Subdivision,5509925775,Rural,,,,,
,Wisconsin,Price County,Flambeau town,County Subdivision,5509926050,Rural,,,,,
,Wisconsin,Price County,Georgetown town,County Subdivision,5509928750,Rural,,,,,
,Wisconsin,Ashland County,Gordon town,County Subdivision,5500329875,Rural,,,,,
,Wisconsin,Price County,Hackett town,County Subdivision,5509931925,Rural,,,,,
,Wisconsin,Price County,Harmony town,County Subdivision,5509932675,Rural,,,,,
,Wisconsin,Price County,Hill town,County Subdivision,5509934725,Rural,,,,,
,Wisconsin,Ashland County,Jacobs town,County Subdivision,5500337775,Rural,,,,,
,Wisconsin,Price County,Kennan town,County Subdivision,5509939200,Rural,,,,,
,Wisconsin,Price County,Kennan village,County Subdivision,5509939175,Rural,,,,,
,Wisconsin,Price County,Knox town,County Subdivision,5509940175,Rural,,,,,
,Wisconsin,Price County,Lake town,County Subdivision,5509941150,Rural,,,,,
,Wisconsin,Ashland County,Mellen city,County Subdivision,5500350700,Rural,,,,,
,Wisconsin,Ashland County,Morse town,County Subdivision,5500354400,Rural,,,,,
,Wisconsin,Price County,Ogema town,County Subdivision,5509959525,Rural,,,,,
,Wisconsin,Price County,Park Falls city,County Subdivision,5509961200,Rural,,,,,
,Wisconsin,Ashland County,Peeksville town,County Subdivision,5500361600,Rural,,,,,
,Wisconsin,Price County,Phillips city,County Subdivision,5509962450,Rural,,,,,
,Wisconsin,Price County,Prentice town,County Subdivision,5509965350,Rural,,,,,
,Wisconsin,Price County,Prentice village,County Subdivision,5509965325,Rural,,,,,
,Wisconsin,Ashland County,Shanagolden town,County Subdivision,5500372825,Rural,,,,,
,Wisconsin,Iron County,Sherman town,County Subdivision,5505173400,Rural,,,,,
,Wisconsin,Price County,Spirit town,County Subdivision,5509975525,Rural,,,,,
,Wisconsin,Price County,Worcester town,County Subdivision,5509989100,Rural,,,,,
Primary Care,1558389086,Clark County,Geographic HPSA,Wisconsin,"Clark County, WI",3.73,11,Designated,Rural,04/21/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Clark County,Clark,Single County,55019,Rural,,,,,
Primary Care,1559620582,Burnett County,Geographic HPSA,Wisconsin,"Burnett County, WI",0.8,12,Designated,Rural,01/08/1981,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Burnett County,Burnett,Single County,55013,Rural,,,,,
Primary Care,1555652649,Low Income - Forest County,Low Income Population HPSA,Wisconsin,"Forest County, WI",1.18,16,Designated,Rural,05/10/2011,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Forest County,Forest,Single County,55041,Rural,,,,,
Primary Care,1552239015,Low Income - Land O Lakes/Presque Isle,Low Income Population HPSA,Wisconsin,"Vilas County, WI",0.14,13,Designated,Rural,07/28/2011,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Vilas County,Land O'Lakes town,County Subdivision,5512542325,Rural,,,,,
,Wisconsin,Vilas County,Presque Isle town,County Subdivision,5512565425,Rural,,,,,
,Wisconsin,Vilas County,Winchester town,County Subdivision,5512587600,Rural,,,,,
Primary Care,1554436013,Florence County,Geographic HPSA,Wisconsin,"Florence County, WI",0.41,11,Designated,Rural,03/31/1995,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Florence County,Florence,Single County,55037,Rural,,,,,
Primary Care,1558490263,Low Income - Rusk County,Low Income Population HPSA,Wisconsin,"Rusk County, WI",0.92,13,Designated,Rural,11/19/1997,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Rusk County,Rusk,Single County,55107,Rural,,,,,
Primary Care,1555335137,Adams County,Geographic HPSA,Wisconsin,"Adams County, WI",2.62,12,Designated,Rural,05/30/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Adams County,Adams,Single County,55001,Rural,,,,,
Primary Care,1553751702,Durand,Geographic HPSA,Wisconsin,"Buffalo County, WI | Dunn County, WI | Pepin County, WI | Pierce County, WI",1.43,8,Designated,Partially Rural,03/25/2002,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Dunn County,Dunn town,County Subdivision,5503321150,Rural,,,,,
,Wisconsin,Pepin County,Durand city,County Subdivision,5509121225,Rural,,,,,
,Wisconsin,Pepin County,Durand town,County Subdivision,5509121250,Rural,,,,,
,Wisconsin,Dunn County,Eau Galle town,County Subdivision,5503322375,Rural,,,,,
,Wisconsin,Pierce County,El Paso town,County Subdivision,5509323775,Partially Rural,,,,,
,Wisconsin,Pierce County,Elmwood village,County Subdivision,5509323700,Rural,,,,,
,Wisconsin,Pepin County,Frankfort town,County Subdivision,5509127175,Rural,,,,,
,Wisconsin,Pierce County,Gilman town,County Subdivision,5509329150,Non-Rural,,,,,
,Wisconsin,Pepin County,Lima town,County Subdivision,5509144075,Rural,,,,,
,Wisconsin,Pierce County,Maiden Rock town,County Subdivision,5509348200,Rural,,,,,
,Wisconsin,Pierce County,Maiden Rock village,County Subdivision,5509348175,Rural,,,,,
,Wisconsin,Buffalo County,Maxville town,County Subdivision,5501150075,Rural,,,,,
,Wisconsin,Buffalo County,Nelson town,County Subdivision,5501155975,Rural,,,,,
,Wisconsin,Buffalo County,Nelson village,County Subdivision,5501155950,Rural,,,,,
,Wisconsin,Pepin County,Pepin town,County Subdivision,5509161950,Rural,,,,,
,Wisconsin,Pepin County,Pepin village,County Subdivision,5509161925,Rural,,,,,
,Wisconsin,Dunn County,Peru town,County Subdivision,5503362125,Rural,,,,,
,Wisconsin,Pierce County,Plum City village,County Subdivision,5509363600,Rural,,,,,
,Wisconsin,Dunn County,Rock Creek town,County Subdivision,5503368700,Rural,,,,,
,Wisconsin,Pierce County,Rock Elm town,County Subdivision,5509368775,Rural,,,,,
,Wisconsin,Pierce County,Salem town,County Subdivision,5509371150,Rural,,,,,
,Wisconsin,Dunn County,Spring Brook town,County Subdivision,5503375750,Rural,,,,,
,Wisconsin,Pierce County,Spring Lake town,County Subdivision,5509376100,Rural,,,,,
,Wisconsin,Pierce County,Spring Valley village,County Subdivision,5509376300,Partially Rural,,,,,
,Wisconsin,Pepin County,Stockholm town,County Subdivision,5509177500,Rural,,,,,
,Wisconsin,Pepin County,Stockholm village,County Subdivision,5509177475,Rural,,,,,
,Wisconsin,Pierce County,Union town,County Subdivision,5509381600,Rural,,,,,
,Wisconsin,Pepin County,Waterville town,County Subdivision,5509184025,Rural,,,,,
,Wisconsin,Pepin County,Waubeek town,County Subdivision,5509184100,Rural,,,,,
,Wisconsin,Dunn County,Weston town,County Subdivision,5503385975,Rural,,,,,
Primary Care,1557640714,Minong/Solon Springs,Geographic HPSA,Wisconsin,"Douglas County, WI | Washburn County, WI",1.11,11,Designated,Partially Rural,06/29/1979,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Douglas County,Bennett town,County Subdivision,5503106775,Rural,,,,,
,Wisconsin,Washburn County,Brooklyn town,County Subdivision,5512910150,Rural,,,,,
,Wisconsin,Washburn County,Chicog town,County Subdivision,5512914425,Rural,,,,,
,Wisconsin,Douglas County,Dairyland town,County Subdivision,5503118425,Rural,,,,,
,Wisconsin,Washburn County,Frog Creek town,County Subdivision,5512928025,Rural,,,,,
,Wisconsin,Douglas County,Gordon town,County Subdivision,5503129925,Rural,,,,,
,Wisconsin,Washburn County,Gull Lake town,County Subdivision,5512931825,Rural,,,,,
,Wisconsin,Douglas County,Highland town,County Subdivision,5503134425,Rural,,,,,
,Wisconsin,Washburn County,Minong town,County Subdivision,5512953275,Rural,,,,,
,Wisconsin,Washburn County,Minong village,County Subdivision,5512953250,Rural,,,,,
,Wisconsin,Douglas County,Oakland town,County Subdivision,5503159100,Non-Rural,,,,,
,Wisconsin,Douglas County,Solon Springs town,County Subdivision,5503174600,Rural,,,,,
,Wisconsin,Douglas County,Solon Springs village,County Subdivision,5503174575,Rural,,,,,
,Wisconsin,Washburn County,Stinnett town,County Subdivision,5512977350,Rural,,,,,
,Wisconsin,Douglas County,Wascott town,County Subdivision,5503183512,Rural,,,,,
Primary Care,1559128476,Hurley/Mercer,Geographic HPSA,Wisconsin,"Iron County, WI",0.54,9,Designated,Rural,04/05/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Iron County,Anderson town,County Subdivision,5505101925,Rural,,,,,
,Wisconsin,Iron County,Carey town,County Subdivision,5505112525,Rural,,,,,
,Wisconsin,Iron County,Gurney town,County Subdivision,5505131875,Rural,,,,,
,Wisconsin,Iron County,Hurley city,County Subdivision,5505136525,Rural,,,,,
,Wisconsin,Iron County,Kimball town,County Subdivision,5505139625,Rural,,,,,
,Wisconsin,Iron County,Knight town,County Subdivision,5505140075,Rural,,,,,
,Wisconsin,Iron County,Mercer town,County Subdivision,5505151200,Rural,,,,,
,Wisconsin,Iron County,Montreal city,County Subdivision,5505154075,Rural,,,,,
,Wisconsin,Iron County,Oma town,County Subdivision,5505159850,Rural,,,,,
,Wisconsin,Iron County,Pence town,County Subdivision,5505161825,Rural,,,,,
,Wisconsin,Iron County,Saxon town,County Subdivision,5505171875,Rural,,,,,
Primary Care,1559428809,Kewaunee County,Geographic HPSA,Wisconsin,"Kewaunee County, WI",1.73,7,Designated,Partially Rural,04/10/2008,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Kewaunee County,Kewaunee,Single County,55061,Partially Rural,,,,,
Primary Care,1554793436,Marquette County,Geographic HPSA,Wisconsin,"Marquette County, WI",3.15,13,Designated,Rural,11/09/2000,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Marquette County,Marquette,Single County,55077,Rural,,,,,
Primary Care,1559615474,Galesville/Trempealeau,Geographic HPSA,Wisconsin,"Jackson County, WI | Trempealeau County, WI",2.95,12,Designated,Rural,01/07/1985,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Trempealeau County,Arcadia city,County Subdivision,5512102500,Rural,,,,,
,Wisconsin,Trempealeau County,Arcadia town,County Subdivision,5512102525,Rural,,,,,
,Wisconsin,Trempealeau County,Caledonia town,County Subdivision,5512111975,Rural,,,,,
,Wisconsin,Trempealeau County,Dodge town,County Subdivision,5512120300,Rural,,,,,
,Wisconsin,Trempealeau County,Ettrick town,County Subdivision,5512124425,Rural,,,,,
,Wisconsin,Trempealeau County,Ettrick village,County Subdivision,5512124400,Rural,,,,,
,Wisconsin,Trempealeau County,Gale town,County Subdivision,5512128150,Rural,,,,,
,Wisconsin,Trempealeau County,Galesville city,County Subdivision,5512128200,Rural,,,,,
,Wisconsin,Jackson County,Melrose town,County Subdivision,5505350775,Rural,,,,,
,Wisconsin,Jackson County,Melrose village,County Subdivision,5505350750,Rural,,,,,
,Wisconsin,Jackson County,North Bend town,County Subdivision,5505357775,Rural,,,,,
,Wisconsin,Trempealeau County,Trempealeau town,County Subdivision,5512180500,Rural,,,,,
,Wisconsin,Trempealeau County,Trempealeau village,County Subdivision,5512180475,Rural,,,,,
Primary Care,1557419666,LI-Wood County,Low Income Population HPSA,Wisconsin,"Wood County, WI",0.47,4,Designated,Rural,10/14/2016,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Wood County,Wood,Single County,55141,Rural,,,,,
Primary Care,1553803539,Low Income - Central Trempealeau Service Area,Low Income Population HPSA,Wisconsin,"Trempealeau County, WI",0.04,6,Designated,Rural,08/09/2011,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Trempealeau County,Blair city,County Subdivision,5512108075,Rural,,,,,
,Wisconsin,Trempealeau County,Burnside town,County Subdivision,5512111325,Rural,,,,,
,Wisconsin,Trempealeau County,Chimney Rock town,County Subdivision,5512114525,Rural,,,,,
,Wisconsin,Trempealeau County,Independence city,County Subdivision,5512136800,Rural,,,,,
,Wisconsin,Trempealeau County,Lincoln town,County Subdivision,5512144500,Rural,,,,,
,Wisconsin,Trempealeau County,Pigeon Falls village,County Subdivision,5512162675,Rural,,,,,
,Wisconsin,Trempealeau County,Pigeon town,County Subdivision,5512162650,Rural,,,,,
,Wisconsin,Trempealeau County,Preston town,County Subdivision,5512165500,Rural,,,,,
,Wisconsin,Trempealeau County,Whitehall city,County Subdivision,5512186725,Rural,,,,,
Primary Care,1558805927,Low Income - Spooner/Shell Lake,Low Income Population HPSA,Wisconsin,"Barron County, WI | Washburn County, WI",0.36,6,Designated,Rural,02/04/1997,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Washburn County,Barronett town,County Subdivision,5512904950,Rural,,,,,
,Wisconsin,Washburn County,Bashaw town,County Subdivision,5512905125,Rural,,,,,
,Wisconsin,Washburn County,Bass Lake town,County Subdivision,5512905225,Rural,,,,,
,Wisconsin,Barron County,Bear Lake town,County Subdivision,5500505650,Rural,,,,,
,Wisconsin,Washburn County,Beaver Brook town,County Subdivision,5512905875,Rural,,,,,
,Wisconsin,Washburn County,Birchwood town,County Subdivision,5512907575,Rural,,,,,
,Wisconsin,Washburn County,Birchwood village,County Subdivision,5512907550,Rural,,,,,
,Wisconsin,Washburn County,Casey town,County Subdivision,5512912925,Rural,,,,,
,Wisconsin,Barron County,Cedar Lake town,County Subdivision,5500513500,Rural,,,,,
,Wisconsin,Washburn County,Crystal town,County Subdivision,5512917850,Rural,,,,,
,Wisconsin,Washburn County,Evergreen town,County Subdivision,5512924600,Rural,,,,,
,Wisconsin,Barron County,Haugen village,County Subdivision,5500533225,Rural,,,,,
,Wisconsin,Barron County,Lakeland town,County Subdivision,5500541600,Rural,,,,,
,Wisconsin,Washburn County,Long Lake town,County Subdivision,5512945650,Rural,,,,,
,Wisconsin,Washburn County,Madge town,County Subdivision,5512947025,Rural,,,,,
,Wisconsin,Barron County,Oak Grove town,County Subdivision,5500558950,Rural,,,,,
,Wisconsin,Washburn County,Sarona town,County Subdivision,5512971637,Rural,,,,,
,Wisconsin,Washburn County,Shell Lake city,County Subdivision,5512973200,Rural,,,,,
,Wisconsin,Washburn County,Spooner city,County Subdivision,5512975625,Rural,,,,,
,Wisconsin,Washburn County,Spooner town,County Subdivision,5512975650,Rural,,,,,
,Wisconsin,Washburn County,Springbrook town,County Subdivision,5512975800,Rural,,,,,
,Wisconsin,Washburn County,Stone Lake town,County Subdivision,5512977650,Rural,,,,,
,Wisconsin,Washburn County,Trego town,County Subdivision,5512980450,Rural,,,,,
Primary Care,1556079157,Mondovi,Geographic HPSA,Wisconsin,"Buffalo County, WI | Pepin County, WI",1.07,10,Designated,Rural,03/02/1982,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Pepin County,Albany town,County Subdivision,5509100800,Rural,,,,,
,Wisconsin,Buffalo County,Alma city,County Subdivision,5501101225,Rural,,,,,
,Wisconsin,Buffalo County,Alma town,County Subdivision,5501101250,Rural,,,,,
,Wisconsin,Buffalo County,Belvidere town,County Subdivision,5501106675,Rural,,,,,
,Wisconsin,Buffalo County,Buffalo City city,County Subdivision,5501111062,Rural,,,,,
,Wisconsin,Buffalo County,Canton town,County Subdivision,5501112500,Rural,,,,,
,Wisconsin,Buffalo County,Cochrane village,County Subdivision,5501116025,Rural,,,,,
,Wisconsin,Buffalo County,Dover town,County Subdivision,5501120575,Rural,,,,,
,Wisconsin,Buffalo County,Gilmanton town,County Subdivision,5501129225,Rural,,,,,
,Wisconsin,Buffalo County,Lincoln town,County Subdivision,5501144300,Rural,,,,,
,Wisconsin,Buffalo County,Modena town,County Subdivision,5501153450,Rural,,,,,
,Wisconsin,Buffalo County,Mondovi city,County Subdivision,5501153600,Rural,,,,,
,Wisconsin,Buffalo County,Mondovi town,County Subdivision,5501153625,Rural,,,,,
,Wisconsin,Buffalo County,Montana town,County Subdivision,5501153850,Rural,,,,,
,Wisconsin,Buffalo County,Naples town,County Subdivision,5501155450,Rural,,,,,
Primary Care,1555653563,Stanley-Cornell Service Area,Geographic HPSA,Wisconsin,"Chippewa County, WI | Eau Claire County, WI",2.91,10,Designated,Partially Rural,03/12/2002,10/28/2017
