data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Connecticut,New Haven County,1702,Census Tract,09009170200,Non-Rural,,,,,
,Connecticut,New Haven County,1703,Census Tract,09009170300,Non-Rural,,,,,
,Connecticut,New Haven County,1704,Census Tract,09009170400,Non-Rural,,,,,
,Connecticut,New Haven County,1708,Census Tract,09009170800,Non-Rural,,,,,
,Connecticut,New Haven County,1709,Census Tract,09009170900,Non-Rural,,,,,
,Connecticut,New Haven County,1710,Census Tract,09009171000,Non-Rural,,,,,
,Connecticut,New Haven County,1713,Census Tract,09009171300,Non-Rural,,,,,
,Connecticut,New Haven County,1714,Census Tract,09009171400,Non-Rural,,,,,
,Connecticut,New Haven County,1715,Census Tract,09009171500,Non-Rural,,,,,
Primary Care,1097867957,Low Income - South End Stamford,Low Income Population HPSA,Connecticut,"Fairfield County, CT",7.74,12,Designated,Non-Rural,03/23/2001,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,Fairfield County,201,Census Tract,09001020100,Non-Rural,,,,,
,Connecticut,Fairfield County,214,Census Tract,09001021400,Non-Rural,,,,,
,Connecticut,Fairfield County,215,Census Tract,09001021500,Non-Rural,,,,,
,Connecticut,Fairfield County,216,Census Tract,09001021600,Non-Rural,,,,,
,Connecticut,Fairfield County,217,Census Tract,09001021700,Non-Rural,,,,,
,Connecticut,Fairfield County,218.01,Census Tract,09001021801,Non-Rural,,,,,
,Connecticut,Fairfield County,218.02,Census Tract,09001021802,Non-Rural,,,,,
,Connecticut,Fairfield County,220,Census Tract,09001022000,Non-Rural,,,,,
,Connecticut,Fairfield County,221,Census Tract,09001022100,Non-Rural,,,,,
,Connecticut,Fairfield County,222,Census Tract,09001022200,Non-Rural,,,,,
,Connecticut,Fairfield County,223,Census Tract,09001022300,Non-Rural,,,,,
Primary Care,1093434398,LI-Torrington,Low Income Population HPSA,Connecticut,"Litchfield County, CT",2.3,14,Designated,Rural,12/28/2017,12/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,Litchfield County,3101,Census Tract,09005310100,Rural,,,,,
,Connecticut,Litchfield County,3102,Census Tract,09005310200,Rural,,,,,
,Connecticut,Litchfield County,3103,Census Tract,09005310300,Rural,,,,,
,Connecticut,Litchfield County,3105,Census Tract,09005310500,Rural,,,,,
,Connecticut,Litchfield County,3108.01,Census Tract,09005310801,Rural,,,,,
,Connecticut,Litchfield County,3108.03,Census Tract,09005310803,Rural,,,,,
,Connecticut,Litchfield County,3108.04,Census Tract,09005310804,Rural,,,,,
Primary Care,1099175990,LI-Bridgeport,Low Income Population HPSA,Connecticut,"Fairfield County, CT",22.12,18,Designated,Non-Rural,05/23/2012,06/25/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,Fairfield County,Bridgeport town,County Subdivision,0900108070,Non-Rural,,,,,
