data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Virginia,Appomattox County,Appomattox,Single County,51011,Non-Rural,,,,,
Primary Care,1516838731,Low Income - Southampton County / Franklin City,Low Income Population HPSA,Virginia,"Franklin City, VA | Southampton County, VA",3.03,15,Designated,Rural,10/30/2013,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Franklin City,Franklin city,Single County,51620,Rural,,,,,
,Virginia,Southampton County,Southampton,Single County,51175,Rural,,,,,
Primary Care,1512466369,Amherst County,Geographic HPSA,Virginia,"Amherst County, VA",4.05,9,Designated,Partially Rural,05/09/2011,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Amherst County,Amherst,Single County,51009,Partially Rural,,,,,
Primary Care,1518490880,Greensville/Emporia,High Needs Geographic HPSA,Virginia,"Emporia City, VA | Greensville County, VA",0.76,11,Designated,Rural,02/28/2014,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Emporia City,Emporia city,Single County,51595,Rural,,,,,
,Virginia,Greensville County,Greensville,Single County,51081,Rural,,,,,
Primary Care,1514192142,King George/Westmoreland Counties,Geographic HPSA,Virginia,"King George County, VA | Westmoreland County, VA",5.77,10,Designated,Rural,04/10/2006,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,King George County,King George,Single County,51099,Rural,,,,,
,Virginia,Westmoreland County,Westmoreland,Single County,51193,Rural,,,,,
Primary Care,1515943813,Louisa County,High Needs Geographic HPSA,Virginia,"Louisa County, VA",4.8,9,Designated,Rural,01/03/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Louisa County,Louisa,Single County,51109,Rural,,,,,
Primary Care,1511906316,Scott County,High Needs Geographic HPSA,Virginia,"Scott County, VA",2.2,10,Designated,Non-Rural,05/24/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Scott County,Scott,Single County,51169,Non-Rural,,,,,
Primary Care,1516238772,Greene/Madison Counties,Geographic HPSA,Virginia,"Greene County, VA | Madison County, VA",3.44,9,Designated,Partially Rural,09/13/2006,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Greene County,Greene,Single County,51079,Non-Rural,,,,,
,Virginia,Madison County,Madison,Single County,51113,Rural,,,,,
Primary Care,1514463797,Charles City,Geographic HPSA,Virginia,"Charles City County, VA",2.04,14,Designated,Non-Rural,07/11/1997,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Charles City County,Charles City,Single County,51036,Non-Rural,,,,,
Primary Care,1517475719,Lynchburg City East,High Needs Geographic HPSA,Virginia,"Lynchburg City, VA",0.14,6,Designated,Non-Rural,04/26/2011,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Lynchburg City,11,Census Tract,51680001100,Non-Rural,,,,,
,Virginia,Lynchburg City,14,Census Tract,51680001400,Non-Rural,,,,,
,Virginia,Lynchburg City,19,Census Tract,51680001900,Non-Rural,,,,,
,Virginia,Lynchburg City,4,Census Tract,51680000400,Non-Rural,,,,,
,Virginia,Lynchburg City,5,Census Tract,51680000500,Non-Rural,,,,,
,Virginia,Lynchburg City,6,Census Tract,51680000600,Non-Rural,,,,,
,Virginia,Lynchburg City,7,Census Tract,51680000700,Non-Rural,,,,,
Primary Care,1511857303,Dinwiddie County,Geographic HPSA,Virginia,"Dinwiddie County, VA",4.64,11,Designated,Partially Rural,03/03/2006,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Dinwiddie County,Dinwiddie,Single County,51053,Partially Rural,,,,,
Primary Care,1518818472,Caroline County,Geographic HPSA,Virginia,"Caroline County, VA",1.09,9,Designated,Non-Rural,06/07/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Caroline County,Caroline,Single County,51033,Non-Rural,,,,,
Primary Care,1512338088,Northwest Roanoke,High Needs Geographic HPSA,Virginia,"Roanoke City, VA",6.4,14,Designated,Non-Rural,04/21/2000,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Roanoke City,1,Census Tract,51770000100,Non-Rural,,,,,
,Virginia,Roanoke City,10,Census Tract,51770001000,Non-Rural,,,,,
,Virginia,Roanoke City,11,Census Tract,51770001100,Non-Rural,,,,,
,Virginia,Roanoke City,23,Census Tract,51770002300,Non-Rural,,,,,
,Virginia,Roanoke City,24,Census Tract,51770002400,Non-Rural,,,,,
,Virginia,Roanoke City,25,Census Tract,51770002500,Non-Rural,,,,,
,Virginia,Roanoke City,9,Census Tract,51770000900,Non-Rural,,,,,
Primary Care,1514793881,King William/New Kent Counties,Geographic HPSA,Virginia,"King William County, VA | New Kent County, VA",3.12,10,Designated,Non-Rural,09/13/2006,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,King William County,King William,Single County,51101,Non-Rural,,,,,
,Virginia,New Kent County,New Kent,Single County,51127,Non-Rural,,,,,
Primary Care,1514094731,Richmond/Henrico,High Needs Geographic HPSA,Virginia,"Henrico County, VA | Richmond City, VA",3.26,7,Designated,Non-Rural,06/30/1993,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Richmond City,103,Census Tract,51760010300,Non-Rural,,,,,
,Virginia,Richmond City,104.01,Census Tract,51760010401,Non-Rural,,,,,
,Virginia,Richmond City,104.02,Census Tract,51760010402,Non-Rural,,,,,
,Virginia,Richmond City,105,Census Tract,51760010500,Non-Rural,,,,,
,Virginia,Richmond City,106,Census Tract,51760010600,Non-Rural,,,,,
,Virginia,Richmond City,107,Census Tract,51760010700,Non-Rural,,,,,
,Virginia,Richmond City,108,Census Tract,51760010800,Non-Rural,,,,,
,Virginia,Richmond City,109,Census Tract,51760010900,Non-Rural,,,,,
,Virginia,Richmond City,110,Census Tract,51760011000,Non-Rural,,,,,
,Virginia,Richmond City,111,Census Tract,51760011100,Non-Rural,,,,,
,Virginia,Henrico County,2008.04,Census Tract,51087200804,Non-Rural,,,,,
,Virginia,Henrico County,2008.05,Census Tract,51087200805,Non-Rural,,,,,
,Virginia,Richmond City,201,Census Tract,51760020100,Non-Rural,,,,,
,Virginia,Henrico County,2010.01,Census Tract,51087201001,Non-Rural,,,,,
,Virginia,Henrico County,2010.02,Census Tract,51087201002,Non-Rural,,,,,
,Virginia,Henrico County,2010.03,Census Tract,51087201003,Non-Rural,,,,,
,Virginia,Henrico County,2011.01,Census Tract,51087201101,Non-Rural,,,,,
,Virginia,Henrico County,2011.02,Census Tract,51087201102,Non-Rural,,,,,
,Virginia,Henrico County,2015.01,Census Tract,51087201501,Non-Rural,,,,,
,Virginia,Richmond City,202,Census Tract,51760020200,Non-Rural,,,,,
,Virginia,Richmond City,203,Census Tract,51760020300,Non-Rural,,,,,
,Virginia,Richmond City,204,Census Tract,51760020400,Non-Rural,,,,,
,Virginia,Richmond City,205,Census Tract,51760020500,Non-Rural,,,,,
,Virginia,Richmond City,206,Census Tract,51760020600,Non-Rural,,,,,
,Virginia,Richmond City,207,Census Tract,51760020700,Non-Rural,,,,,
,Virginia,Richmond City,208,Census Tract,51760020800,Non-Rural,,,,,
,Virginia,Richmond City,209,Census Tract,51760020900,Non-Rural,,,,,
,Virginia,Richmond City,210,Census Tract,51760021000,Non-Rural,,,,,
,Virginia,Richmond City,211,Census Tract,51760021100,Non-Rural,,,,,
,Virginia,Richmond City,212,Census Tract,51760021200,Non-Rural,,,,,
,Virginia,Richmond City,301,Census Tract,51760030100,Non-Rural,,,,,
,Virginia,Richmond City,302,Census Tract,51760030200,Non-Rural,,,,,
,Virginia,Richmond City,305,Census Tract,51760030500,Non-Rural,,,,,
,Virginia,Richmond City,402,Census Tract,51760040200,Non-Rural,,,,,
,Virginia,Richmond City,403,Census Tract,51760040300,Non-Rural,,,,,
,Virginia,Richmond City,404,Census Tract,51760040400,Non-Rural,,,,,
,Virginia,Richmond City,411,Census Tract,51760041100,Non-Rural,,,,,
,Virginia,Richmond City,412,Census Tract,51760041200,Non-Rural,,,,,
,Virginia,Richmond City,413,Census Tract,51760041300,Non-Rural,,,,,
,Virginia,Richmond City,414,Census Tract,51760041400,Non-Rural,,,,,
Primary Care,1515143062,South Norfolk/Chesapeake City,High Needs Geographic HPSA,Virginia,"Chesapeake City, VA | Norfolk City, VA",9.28,13,Designated,Non-Rural,11/17/1994,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Chesapeake City,201,Census Tract,51550020100,Non-Rural,,,,,
,Virginia,Chesapeake City,202,Census Tract,51550020200,Non-Rural,,,,,
,Virginia,Chesapeake City,203,Census Tract,51550020300,Non-Rural,,,,,
,Virginia,Chesapeake City,204,Census Tract,51550020400,Non-Rural,,,,,
,Virginia,Chesapeake City,205,Census Tract,51550020500,Non-Rural,,,,,
,Virginia,Chesapeake City,206,Census Tract,51550020600,Non-Rural,,,,,
,Virginia,Chesapeake City,207,Census Tract,51550020700,Non-Rural,,,,,
,Virginia,Chesapeake City,209.03,Census Tract,51550020903,Non-Rural,,,,,
,Virginia,Norfolk City,50,Census Tract,51710005000,Non-Rural,,,,,
,Virginia,Norfolk City,51,Census Tract,51710005100,Non-Rural,,,,,
Primary Care,1513212271,Newport News,High Needs Geographic HPSA,Virginia,"Hampton City, VA | Newport News City, VA",12.19,12,Designated,Non-Rural,01/14/2000,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Hampton City,104,Census Tract,51650010400,Non-Rural,,,,,
,Virginia,Hampton City,105.01,Census Tract,51650010501,Non-Rural,,,,,
,Virginia,Hampton City,105.02,Census Tract,51650010502,Non-Rural,,,,,
,Virginia,Hampton City,106.01,Census Tract,51650010601,Non-Rural,,,,,
,Virginia,Hampton City,106.02,Census Tract,51650010602,Non-Rural,,,,,
,Virginia,Hampton City,107.01,Census Tract,51650010701,Non-Rural,,,,,
,Virginia,Hampton City,109,Census Tract,51650010900,Non-Rural,,,,,
,Virginia,Hampton City,111,Census Tract,51650011100,Non-Rural,,,,,
,Virginia,Hampton City,113,Census Tract,51650011300,Non-Rural,,,,,
,Virginia,Hampton City,114,Census Tract,51650011400,Non-Rural,,,,,
,Virginia,Hampton City,116,Census Tract,51650011600,Non-Rural,,,,,
,Virginia,Hampton City,118,Census Tract,51650011800,Non-Rural,,,,,
,Virginia,Hampton City,119,Census Tract,51650011900,Non-Rural,,,,,
,Virginia,Hampton City,120,Census Tract,51650012000,Non-Rural,,,,,
,Virginia,Newport News City,301,Census Tract,51700030100,Non-Rural,,,,,
,Virginia,Newport News City,303,Census Tract,51700030300,Non-Rural,,,,,
,Virginia,Newport News City,304,Census Tract,51700030400,Non-Rural,,,,,
,Virginia,Newport News City,305,Census Tract,51700030500,Non-Rural,,,,,
,Virginia,Newport News City,306,Census Tract,51700030600,Non-Rural,,,,,
,Virginia,Newport News City,308,Census Tract,51700030800,Non-Rural,,,,,
,Virginia,Newport News City,309,Census Tract,51700030900,Non-Rural,,,,,
,Virginia,Newport News City,311,Census Tract,51700031100,Non-Rural,,,,,
,Virginia,Newport News City,312,Census Tract,51700031200,Non-Rural,,,,,
,Virginia,Newport News City,313,Census Tract,51700031300,Non-Rural,,,,,
Primary Care,1512682381,Rappahannock County,Geographic HPSA,Virginia,"Rappahannock County, VA",1.66,12,Designated,Partially Rural,12/29/2017,12/29/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Rappahannock County,Rappahannock,Single County,51157,Partially Rural,,,,,
Primary Care,1514598861,Middlesex-Mathews Counties,Geographic HPSA,Virginia,"Mathews County, VA | Middlesex County, VA",0.78,14,Designated,Partially Rural,12/29/2017,12/29/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Mathews County,Mathews,Single County,51115,Non-Rural,,,,,
,Virginia,Middlesex County,Middlesex,Single County,51119,Rural,,,,,
Primary Care,1518340940,MI-Wise County/Norton City,Other Population HPSA,Virginia,"Norton City, VA | Wise County, VA",1.45,15,Designated,Rural,06/26/2018,06/26/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Norton City,Norton city,Single County,51720,Rural,,,,,
,Virginia,Wise County,Wise,Single County,51195,Rural,,,,,
Primary Care,1517030838,MI-Frederick County/Winchester City,Other Population HPSA,Virginia,"Frederick County, VA | Winchester City, VA",4.46,16,Designated,Non-Rural,07/18/2018,07/18/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Frederick County,Frederick,Single County,51069,Non-Rural,,,,,
,Virginia,Winchester City,Winchester city,Single County,51840,Non-Rural,,,,,
Primary Care,1517679968,MI-Petersburg and Hopewell City/Prince George County,Other Population HPSA,Virginia,"Hopewell City, VA | Petersburg City, VA | Prince George County, VA",3.07,18,Designated,Non-Rural,04/15/2018,04/15/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Hopewell City,Hopewell city,Single County,51670,Non-Rural,,,,,
,Virginia,Petersburg City,Petersburg city,Single County,51730,Non-Rural,,,,,
,Virginia,Prince George County,Prince George,Single County,51149,Non-Rural,,,,,
Primary Care,1514127701,Peninsula Public Health District Clinic,Other Facility,Virginia,"Newport News City, VA",0,12,Designated,Non-Rural,10/30/2013,09/11/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Peninsula Public Health District Clinic,416 J Clyde Morris Blvd,Newport News,VA,23601-1927,Newport News City,Non-Rural,,,,
Primary Care,1515725772,Wallens Ridge State Prison,Correctional Facility,Virginia,"Wise County, VA",0.53,3,Designated,Rural,12/04/2015,09/06/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Wallens Ridge State Prison,272 Dogwood Dr,Big Stone Gap,VA,24219-3820,Wise,Rural,,,,
Primary Care,1514933411,Lee County,High Needs Geographic HPSA,Virginia,"Lee County, VA",5.25,18,Designated,Rural,09/20/2018,09/20/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Lee County,Lee,Single County,51105,Rural,,,,,
Primary Care,1514728587,Campbell County,Geographic HPSA,Virginia,"Campbell County, VA",6.06,9,Designated,Partially Rural,09/06/2018,09/06/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Campbell County,Campbell,Single County,51031,Partially Rural,,,,,
Primary Care,1516803852,Keen Mountain Correctional Center,Correctional Facility,Virginia,"Buchanan County, VA",0.87,12,Designated,Rural,11/30/2015,09/20/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Keen Mountain Correctional Center,3402 Kennel Gap Rd,Oakwood,VA,24631,Buchanan,Rural,,,,
Primary Care,1513357975,Red Onion State Prison,Correctional Facility,Virginia,"Wise County, VA",0.83,6,Designated,Rural,04/19/2016,11/15/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Red Onion State Prison,10800 H Jack Rose Hwy,Pound,VA,24279,Wise,Rural,,,,
Primary Care,1516751349,St. Brides Correctional Center,Correctional Facility,Virginia,"Chesapeake City, VA",0.42,3,Designated,Non-Rural,12/04/2015,10/26/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,St. Brides Correctional Center,701 Sanderson Rd,Chesapeake,VA,23322-2073,Chesapeake City,Non-Rural,,,,
