Sort,FIPS,State,County,Latitude,Longitude
1232,26001,MI,Alcona,44.682535,-82.8341
1233,26003,MI,Alger,47.080077,-86.5641
1234,26005,MI,Allegan,42.595788,-86.6347
1235,26007,MI,Alpena,44.894954,-83.4266
1236,26009,MI,Antrim,45.005457,-85.1756
1237,26011,MI,Arenac,44.03687,-83.7407
1238,26013,MI,Baraga,46.696068,-88.356
1239,26015,MI,Barry,42.582811,-85.3146
1240,26017,MI,Bay,43.699711,-83.9787
1241,26019,MI,Benzie,44.648621,-86.4943
1242,26021,MI,Berrien,41.792639,-86.7418
1243,26023,MI,Branch,41.918585,-85.0665
1244,26025,MI,Calhoun,42.24299,-85.0124
1245,26027,MI,Cass,41.91624,-85.9995
1246,26029,MI,Charlevoix,45.513164,-85.4504
1247,26031,MI,Cheboygan,45.47612,-84.4953
1248,26033,MI,Chippewa,46.321819,-84.5206
1249,26035,MI,Clare,43.991137,-84.8383
1250,26037,MI,Clinton,42.950455,-84.5917
1251,26039,MI,Crawford,44.680208,-84.6111
1252,26041,MI,Delta,45.805101,-86.9014
1253,26043,MI,Dickinson,46.012823,-87.8661
1254,26045,MI,Eaton,42.589614,-84.8465
1255,26047,MI,Emmet,45.590094,-84.9868
1256,26049,MI,Genesee,43.021077,-83.7064
1257,26051,MI,Gladwin,43.98975,-84.3898
1258,26053,MI,Gogebic,46.488054,-89.7883
1259,26055,MI,Grand Traverse,44.718688,-85.5538
1260,26057,MI,Gratiot,43.292326,-84.6047
1261,26059,MI,Hillsdale,41.864475,-84.6424
1262,26061,MI,Houghton,46.998305,-88.6521
1263,26063,MI,Huron,43.907616,-82.857
1264,26065,MI,Ingham,42.603534,-84.3738
1265,26067,MI,Ionia,42.94465,-85.0738
1266,26069,MI,Iosco,44.329482,-82.8494
1267,26071,MI,Iron,46.170249,-88.5404
1268,26073,MI,Isabella,43.645233,-84.8394
1269,26075,MI,Jackson,42.248474,-84.4209
1270,26077,MI,Kalamazoo,42.246266,-85.5329
1271,26079,MI,Kalkaska,44.678881,-85.089
1272,26081,MI,Kent,43.032497,-85.5474
1273,26083,MI,Keweenaw,47.681981,-88.1488
1274,26085,MI,Lake,43.995187,-85.8114
1275,26087,MI,Lapeer,43.088633,-83.2243
1276,26089,MI,Leelanau,45.146182,-86.0516
1277,26091,MI,Lenawee,41.895915,-84.0669
1278,26093,MI,Livingston,42.602532,-83.9117
1279,26095,MI,Luce,46.940602,-85.5824
1280,26097,MI,Mackinac,46.167981,-85.3038
1281,26099,MI,Macomb,42.671467,-82.9109
1282,26101,MI,Manistee,44.350385,-86.603
1283,26103,MI,Marquette,46.656597,-87.584
1284,26105,MI,Mason,43.996636,-86.7508
1285,26107,MI,Mecosta,43.635295,-85.3328
1286,26109,MI,Menominee,45.544174,-87.5099
1287,26111,MI,Midland,43.648378,-84.3792
1288,26113,MI,Missaukee,44.325424,-85.0855
1289,26115,MI,Monroe,41.916097,-83.4871
1290,26117,MI,Montcalm,43.312782,-85.1495
1291,26119,MI,Montmorency,45.024134,-84.1301
1292,26121,MI,Muskegon,43.289258,-86.7519
1293,26123,MI,Newaygo,43.562709,-85.7914
1294,26125,MI,Oakland,42.660452,-83.3842
1295,26127,MI,Oceana,43.647255,-86.8076
1296,26129,MI,Ogemaw,44.33328,-84.1281
1297,26131,MI,Ontonagon,47.216604,-89.5005
1298,26133,MI,Osceola,43.997552,-85.3223
1299,26135,MI,Oscoda,44.685121,-84.1249
1300,26137,MI,Otsego,45.021794,-84.5766
1301,26139,MI,Ottawa,42.942346,-86.6553
1302,26141,MI,Presque Isle,45.489515,-83.384
1303,26143,MI,Roscommon,44.339517,-84.6113
1304,26145,MI,Saginaw,43.328267,-84.0554
1305,26147,MI,St. Clair,42.928804,-82.6689
1306,26149,MI,St. Joseph,41.911488,-85.5229
1307,26151,MI,Sanilac,43.449155,-82.6428
1308,26153,MI,Schoolcraft,46.020758,-86.1994
1309,26155,MI,Shiawassee,42.951545,-84.1464
1310,26157,MI,Tuscola,43.487902,-83.4366
1311,26159,MI,Van Buren,42.283986,-86.3057
1312,26161,MI,Washtenaw,42.252327,-83.8446
1313,26163,MI,Wayne,42.284664,-83.262
1314,26165,MI,Wexford,44.331375,-85.57
1315,27001,MN,Aitkin,46.602446,-93.4198
1316,27003,MN,Anoka,45.27411,-93.2427
1317,27005,MN,Becker,46.937629,-95.7418
1318,27007,MN,Beltrami,47.878825,-94.9867
1319,27009,MN,Benton,45.701227,-94.0014
1320,27011,MN,Big Stone,45.419925,-96.4022
1321,27013,MN,Blue Earth,44.038225,-94.0641
1322,27015,MN,Brown,44.246542,-94.7336
1323,27017,MN,Carlton,46.603818,-92.671
1324,27019,MN,Carver,44.821381,-93.8006
1325,27021,MN,Cass,46.951427,-94.3338
1326,27023,MN,Chippewa,45.028625,-95.5641
1327,27025,MN,Chisago,45.505444,-92.9038
1328,27027,MN,Clay,46.898377,-96.4949
1329,27029,MN,Clearwater,47.575873,-95.3711
1330,27031,MN,Cook,47.538571,-90.2902
1331,27033,MN,Cottonwood,44.010711,-95.1831
1332,27035,MN,Crow Wing,46.491114,-94.0712
1333,27037,MN,Dakota,44.670893,-93.0625
1334,27039,MN,Dodge,44.020706,-92.8694
1335,27041,MN,Douglas,45.936429,-95.4606
1336,27043,MN,Faribault,43.676522,-93.9472
1337,27045,MN,Fillmore,43.67727,-92.0937
1338,27047,MN,Freeborn,43.674202,-93.3503
1339,27049,MN,Goodhue,44.406178,-92.716
1340,27051,MN,Grant,45.930743,-96.0107
1341,27053,MN,Hennepin,45.006064,-93.4752
1342,27055,MN,Houston,43.66699,-91.5016
1343,27057,MN,Hubbard,47.095551,-94.9133
1344,27059,MN,Isanti,45.562431,-93.2963
1345,27061,MN,Itasca,47.490843,-93.6131
1346,27063,MN,Jackson,43.673025,-95.1497
1347,27065,MN,Kanabec,45.94776,-93.2978
1348,27067,MN,Kandiyohi,45.152714,-95.005
1349,27069,MN,Kittson,48.77604,-96.7803
1350,27071,MN,Koochiching,48.24549,-93.7828
1351,27073,MN,Lac qui Parle,44.999855,-96.1768
1352,27075,MN,Lake,47.517111,-91.4117
1353,27077,MN,Lake of the Woods,48.7681,-94.9046
1354,27079,MN,Le Sueur,44.373397,-93.7302
1355,27081,MN,Lincoln,44.408238,-96.272
1356,27083,MN,Lyon,44.409195,-95.8473
1357,27085,MN,McLeod,44.821644,-94.2723
1358,27087,MN,Mahnomen,47.325842,-95.8107
1359,27089,MN,Marshall,48.362728,-96.3578
1360,27091,MN,Martin,43.677118,-94.5372
1361,27093,MN,Meeker,45.123156,-94.5273
1362,27095,MN,Mille Lacs,45.929043,-93.633
1363,27097,MN,Morrison,46.020484,-94.2666
1364,27099,MN,Mower,43.666249,-92.7595
1365,27101,MN,Murray,44.015594,-95.7616
1366,27103,MN,Nicollet,44.35882,-94.2457
1367,27105,MN,Nobles,43.677686,-95.7631
1368,27107,MN,Norman,47.32947,-96.4638
1369,27109,MN,Olmsted,44.00343,-92.4067
1370,27111,MN,Otter Tail,46.405725,-95.7146
1371,27113,MN,Pennington,48.069247,-96.0377
1372,27115,MN,Pine,46.10094,-92.7631
1373,27117,MN,Pipestone,44.015361,-96.257
1374,27119,MN,Polk,47.774254,-96.4
1375,27121,MN,Pope,45.589623,-95.4467
1376,27123,MN,Ramsey,45.01525,-93.1001
1377,27125,MN,Red Lake,47.865487,-96.0872
1378,27127,MN,Redwood,44.403536,-95.2542
1379,27129,MN,Renville,44.723697,-94.9556
1380,27131,MN,Rice,44.350943,-93.2985
1381,27133,MN,Rock,43.669587,-96.2632
1382,27135,MN,Roseau,48.761066,-95.8215
1383,27137,MN,St. Louis,47.583852,-92.4636
1384,27139,MN,Scott,44.651932,-93.5346
1385,27141,MN,Sherburne,45.443171,-93.7751
1386,27143,MN,Sibley,44.575734,-94.2301
1387,27145,MN,Stearns,45.555235,-94.6105
1388,27147,MN,Steele,44.015261,-93.2205
1389,27149,MN,Stevens,45.593461,-95.9923
1390,27151,MN,Swift,45.27545,-95.6904
1391,27153,MN,Todd,46.066569,-94.9006
1392,27155,MN,Traverse,45.76984,-96.475
1393,27157,MN,Wabasha,44.289693,-92.2333
1394,27159,MN,Wadena,46.586784,-94.9883
1395,27161,MN,Waseca,44.01846,-93.5898
1396,27163,MN,Washington,45.037929,-92.8901
1397,27165,MN,Watonwan,43.978366,-94.6141
1398,27167,MN,Wilkin,46.362335,-96.4767
1399,27169,MN,Winona,43.982268,-91.7767
1400,27171,MN,Wright,45.175091,-93.9664
1401,27173,MN,Yellow Medicine,44.715736,-95.8628
1402,28001,MS,Adams,31.486218,-91.3518
1403,28003,MS,Alcorn,34.886648,-88.581
1404,28005,MS,Amite,31.203933,-90.7955
1405,28007,MS,Attala,33.09047,-89.5886
1406,28009,MS,Benton,34.810773,-89.2
1407,28011,MS,Bolivar,33.799278,-90.8845
1408,28013,MS,Calhoun,33.936634,-89.3371
1409,28015,MS,Carroll,33.440795,-89.9189
1410,28017,MS,Chickasaw,33.921654,-88.9458
1411,28019,MS,Choctaw,33.345964,-89.2513
1412,28021,MS,Claiborne,31.97281,-90.9154
1413,28023,MS,Clarke,32.048448,-88.686
1414,28025,MS,Clay,33.661734,-88.7833
1415,28027,MS,Coahoma,34.22867,-90.6032
1416,28029,MS,Copiah,31.866915,-90.4488
1417,28031,MS,Covington,31.633331,-89.5489
1418,28033,MS,DeSoto,34.874266,-89.9932
1419,28035,MS,Forrest,31.18858,-89.2594
1420,28037,MS,Franklin,31.477798,-90.8959
